Open_time,Open,High,Low,Close,Volume,Spread,MA7,MA21,Lag_1,Lag_2,Lag_3,Target_3d,Daily_Return,Volatility_7d,RSI
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,3605.8099999999977,54599.16428571428,56415.04761904761,55777.63,55817.14,55025.59,58720.44,3.3307976692448227,3.595387102734035,55.407941638223264
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,2296.6500000000015,55228.54714285715,56598.955714285716,57635.47,55777.63,55817.14,58950.01,1.927805915350378,3.6042040750063085,54.965421585495896
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,3031.0,56148.10428571428,56736.52523809524,58746.57,57635.47,55777.63,57051.94,-0.010247406784769097,2.975095450645602,49.48005312251592
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,1554.550000000003,57209.05571428571,56781.63380952381,58740.55,58746.57,57635.47,58202.01,-0.034235294017503914,2.657863457511353,53.49599369842147
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,1771.4300000000003,57769.68714285714,56863.93333333333,58720.44,58740.55,58746.57,59129.99,0.39095415497567565,1.2970086321009526,53.02959253297646
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,2911.720000000001,57946.08714285714,56666.95952380952,58950.01,58720.44,58740.55,57991.15,-3.219795891468047,2.0236764324400953,46.91246466651304
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,2104.8499999999985,58292.427142857145,56630.469047619044,57051.94,58950.01,58720.44,55953.45,2.0158297859809826,2.106668686833938,52.44259913572
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,2494.230000000003,58505.93,56798.31619047619,58202.01,57051.94,58950.01,58077.52,1.5944122891975665,1.8179187106909467,66.74612665727835
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,2082.220000000001,58398.01285714286,56850.240000000005,59129.99,58202.01,57051.94,58142.54,-1.9259938992041037,1.8544718260520625,61.443122640220004
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,3182.0,57999.85571428571,56709.310476190476,57991.15,59129.99,58202.01,59769.13,-3.513812021317053,2.2374580336593017,61.44135061730252
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,2453.3099999999977,57908.01,56729.75619047618,55953.45,57991.15,59129.99,60002.43,3.796137682305556,2.8132550719467977,69.87706455136589
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,1240.9000000000015,57792.65714285714,56735.11476190477,58077.52,55953.45,57991.15,59860.0,0.11195381620978662,2.8067257846599882,61.63262411876888
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,3599.989999999998,58180.82714285714,56814.48857142857,58142.54,58077.52,55953.45,63575.0,2.79759019815784,2.630434282911315,63.883691469307195
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,1466.4800000000032,58438.02999999999,56940.72047619048,59769.13,58142.54,58077.52,62959.53,0.39033527842884386,2.565509631928491,64.64272147774756
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,1949.4100000000035,58542.31714285714,57215.803809523815,60002.43,59769.13,58142.54,63159.98,-0.2373737196976866,2.524122143901487,58.750502522644005
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,3972.6199999999953,59340.009999999995,57655.52333333333,59860.0,60002.43,59769.13,61334.8,6.206147677915141,3.169909514239609,65.76396511341666
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,3553.0,60340.87857142858,58162.946190476185,63575.0,59860.0,60002.43,60006.66,-0.9681006685017701,2.6143076862517742,63.24705385883891
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,1780.0,61066.944285714286,58728.003333333334,62959.53,63575.0,59860.0,56150.01,0.3183791238594136,2.482952619462686,63.78348740977711
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,3520.6100000000006,61522.98142857143,59028.44190476191,63159.98,62959.53,63575.0,55633.14,-2.8897729226640023,2.927834504358289,56.73663021315615
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,2925.1399999999994,61556.91428571429,59227.94285714286,61334.8,63159.98,62959.53,56425.0,-2.1653938710161302,2.9648534442538943,58.62428080400509
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,9567.699999999997,61006.56857142857,59245.675238095246,60006.66,61334.8,63159.98,53787.63,-6.427036598937519,3.8412534828607683,44.82780002036617
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,3305.229999999996,60402.73142857143,59150.3261904762,56150.01,60006.66,61334.8,51690.96,-0.9205163097922964,3.8308562754577133,40.999428077532315
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,3746.279999999999,59381.30285714286,59039.77523809524,55633.14,56150.01,60006.66,51125.14,1.423360248945138,2.5475166259401774,45.89556013424374
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,3221.8900000000067,58071.031428571434,58803.92190476191,56425.0,55633.14,56150.01,50047.84,-4.67411608329642,2.756009273925789,44.496961135051635
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,5021.480000000003,56432.6,58469.18476190477,53787.63,56425.0,55633.14,49066.77,-3.8980523960620683,2.570768492434299,33.750038165996656
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,4631.8499999999985,54974.07714285714,58096.571904761906,51690.96,53787.63,56425.0,54001.39,-1.0946208002327706,2.647896467914615,32.5886521303308
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,2509.0800000000017,53551.388571428564,57763.04333333334,51125.14,51690.96,53787.63,55011.97,-2.107182493778992,2.6493476705481966,25.203966226774043
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,3637.9100000000035,52539.49714285714,57328.03190476191,50047.84,51125.14,51690.96,54846.22,-1.9602644190038987,2.0160425208050214,23.131426201506812
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,5603.18,52306.39,57083.81285714286,49066.77,50047.84,51125.14,53555.0,10.056948928979836,4.982731147903032,38.349175717421566
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,2238.0,52104.528571428564,56941.94714285714,54001.39,49066.77,50047.84,57694.27,1.87139627331816,5.0116809723667854,30.918506732982607
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,2614.8399999999965,52255.75571428571,56889.2219047619,55011.97,54001.39,49066.77,57800.37,-0.30129806294884043,4.627268562081697,31.55087266745589
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,2864.899999999994,52522.04714285715,56673.863809523806,54846.22,55011.97,54001.39,56578.21,-2.3542552248814963,4.422380310649444,29.19117296601688
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,4949.989999999998,53460.49428571428,56652.51761904761,53555.0,54846.22,55011.97,57169.39,7.729007562319112,5.07277729728539,42.831680462360175
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,1501.9300000000003,54567.99857142858,56558.76714285715,57694.27,53555.0,54846.22,53200.01,0.18390041160067927,4.843817167135042,45.436108749480276
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,1875.7699999999968,55641.061428571425,56395.70904761904,57800.37,57694.27,53555.0,57436.11,-2.1144501324126486,4.86605559158905,50.99411886522793
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,2546.4400000000023,56093.63285714285,56267.58476190475,56578.21,57800.37,57694.27,56393.68,1.0448898966580966,3.39668137687307,53.554329120812255
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,4153.309999999998,55834.781428571434,55773.53761904761,57169.39,56578.21,57800.37,57314.75,-6.943191102791191,4.436415047921199,43.49498497084737
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,5169.82,56204.76571428571,55510.51761904763,53200.01,57169.39,56578.21,58862.05,7.962592488234499,5.449045552091857,56.91334668828319
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,3160.0,56610.29142857143,55188.312857142846,57436.11,53200.01,57169.39,58240.84,-1.81493837239326,5.400828789088873,59.28181366740115
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,3408.3700000000026,56556.07428571429,54996.8819047619,56393.68,57436.11,53200.01,55816.14,1.6332858575641707,4.530794476117027,62.047560302909154
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,2600.0,56707.74285714285,54942.37666666666,57314.75,56393.68,57436.11,56670.02,2.6996541030014143,4.646740738574167,66.84787158764183
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,3064.3399999999965,56945.26142857143,55041.94,58862.05,57314.75,56393.68,49631.32,-1.0553658936445554,4.569629809882589,67.78032875720442
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,6100.0,56751.94,55050.654285714285,58240.84,58862.05,57314.75,49670.97,-4.163229788581346,4.8802842271423845,53.896244704993244
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,2492.4300000000003,57247.65571428571,55062.321904761906,55816.14,58240.84,58862.05,49841.45,1.529808403089139,3.891217096161203,53.58392685378321
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,9400.010000000002,56132.68571428571,54864.40238095238,56670.02,55816.14,58240.84,46762.99,-12.420500292747382,5.194807811094492,41.309861455038714
2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.002121,5367.190000000002,55172.298571428575,54768.21238095238,49631.32,56670.02,55816.14,46431.5,0.07988907004690127,5.2515661229035775,43.24590053326368
2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.204306,2683.25,54104.68428571429,54707.084285714285,49670.97,49631.32,56670.02,43538.04,0.34321858421528795,5.137685895183188,34.157697965731586
2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.449359,4145.0,52376.24714285714,54550.66285714285,49841.45,49670.97,49631.32,42849.78,-6.176505699573342,4.91674677099133,30.117629257080253
2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.812775,5970.5,50689.19857142858,54425.1738095238,46762.99,49841.45,49670.97,36690.09,-0.7088725507072957,4.942710275175038,31.11609716805944
2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.172736,4685.0,48935.184285714284,53926.91904761905,46431.5,46762.99,49841.45,40526.64,-6.231674617447203,5.078658875405104,26.63328797588889
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.860784,3549.270000000004,46960.86428571429,53347.76714285715,43538.04,46431.5,46762.99,37252.01,-1.5808244927883797,4.700570137934712,30.00897355023855
2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.243161,13584.900000000001,45112.11714285715,52483.189523809524,42849.78,43538.04,46431.5,37449.73,-14.375079638681932,5.3149548370057556,12.701477628459187
2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.596923,7601.669999999998,43805.78428571428,51862.791428571436,36690.09,42849.78,43538.04,34655.25,10.456638291157105,7.6199913769909395,24.077615022431047
2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.888258,8712.0,42007.29285714286,50889.35047619047,40526.64,36690.09,42849.78,38796.29,-8.080191202626219,7.739976103435519,19.56359611462429
2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.243689,3628.3799999999974,40676.827142857146,49920.27238095238,37252.01,40526.64,36690.09,38324.72,0.5307633064632,7.8135489194746635,16.129264940738167
2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.046593,7159.630000000001,38994.50571428572,48876.321904761906,37449.73,37252.01,40526.64,39241.91,-7.461949658916112,7.920483523437489,15.09163863164423
2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.893971,5889.0,38317.112857142856,48001.41238095238,34655.25,37449.73,37252.01,38529.98,11.94924289970496,9.764292264496257,26.02736060040864
2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.228404,3372.149999999994,37670.67571428571,47293.06523809524,38796.29,34655.25,37449.73,35663.49,-1.2155028225637077,9.763037560945342,23.87913491729455
2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.773396,3040.5599999999977,38035.22142857143,46426.67476190477,38324.72,38796.29,34655.25,34605.15,2.3932073084943717,7.853713928457745,32.083931288060896
2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.158794,3276.8700000000026,37749.98428571429,45576.02238095238,39241.91,38324.72,38796.29,35641.27,-1.8142083298188116,6.740156564627684,31.223229890501045
2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.62972,4193.830000000002,37523.05285714286,44545.009999999995,38529.98,39241.91,38324.72,37253.81,-7.439635317744797,6.623886583277589,28.0953905328808
2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.092689,3705.8199999999997,37116.684285714284,43389.91952380953,35663.49,38529.98,39241.91,36693.09,-2.9675727193272383,6.670520392085306,29.96588321989637
2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.386967,3109.0,37257.544285714284,42313.74952380952,34605.15,35663.49,38529.98,37568.68,2.9941208172771905,6.113204258558965,32.62301243869469
2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.735289,3345.1600000000035,37037.189999999995,41429.82904761905,35641.27,34605.15,35663.49,39246.79,4.524361786210207,4.12937022105439,39.44414115844799
2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66377,2228.8099999999977,36804.1,40478.54666666667,37253.81,35641.27,34605.15,36829.0,-1.5051346426043444,4.139131759303296,39.61387374274646
2021-06-02,36694.85,38225.0,35920.0,37568.68,67587.372495,2305.0,36565.06714285714,39904.13523809524,36693.09,37253.81,35641.27,35513.2,2.386253106511349,4.138309765255732,51.80372253479894
2021-06-03,37568.68,39476.0,37170.0,39246.79,75889.106011,2306.0,36667.46857142857,39407.74571428571,37568.68,36693.09,37253.81,35796.31,4.466779242709618,4.483991691200456,47.11699653143045
2021-06-04,39246.78,39289.07,35555.15,36829.0,91317.799245,3733.9199999999983,36833.969999999994,38788.10523809524,39246.79,37568.68,36693.09,33552.79,-6.160478347401154,4.1252858020315495,49.00886285282359
2021-06-05,36829.15,37925.0,34800.0,35513.2,70459.62149,3125.0,36963.69142857143,38252.40095238095,36829.0,39246.79,37568.68,33380.81,-3.572728013250437,4.2162353261053465,45.688496289247645
2021-06-06,35516.07,36480.0,35222.0,35796.31,47650.206637,1258.0,36985.840000000004,37745.96333333333,35513.2,36829.0,39246.79,37388.05,0.7971965353727573,4.074468849826263,52.860324249962645
2021-06-07,35796.31,36900.0,33300.0,33552.79,77574.952573,3600.0,36457.12285714286,37270.475238095234,35796.31,35513.2,36829.0,36675.72,-6.2674616461864225,4.176684888838824,35.474119637738085
2021-06-08,33556.96,34068.01,31000.0,33380.81,123251.189037,3068.010000000002,35983.94,36819.571904761906,33552.79,35796.31,35513.2,37331.98,-0.512565423024447,4.189663572003293,36.0728887957393
2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.597517,5137.970000000001,35958.135714285716,36852.80809523809,33380.81,33552.79,35796.31,35546.11,12.004621817145855,6.517626754925096,45.55200563551141
2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.284943,2709.0,35590.840000000004,36669.43095238095,37388.05,33380.81,33552.79,39020.57,-1.9052344265079402,6.246724267251321,45.551131303359746
2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.0053,1743.6300000000047,35662.694285714286,36673.23904761905,36675.72,37388.05,33380.81,40516.29,1.7893581911957002,5.818199782472434,54.47809785044648
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.54999,2863.269999999997,35667.39571428571,36582.590476190475,37331.98,36675.72,37388.05,40144.04,-4.783753768216958,5.969734707707552,52.43054443410077
2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.025555,4623.0,36128.00428571428,36790.462857142855,35546.11,37331.98,36675.72,38349.01,9.774515411109675,7.004053104054412,57.75235233986011
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.391949,2334.050000000003,37122.79,36872.36761904762,39020.57,35546.11,37331.98,38092.97,3.8331577421857332,6.137751163524418,57.524690361417996
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.622838,1823.5999999999985,38088.96571428572,36959.001904761906,40516.29,39020.57,35546.11,35819.84,-0.9187662542646469,6.177029268763183,58.02918841900174
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.976937,2411.1299999999974,38226.24571428572,36916.48285714285,40144.04,40516.29,39020.57,35483.72,-4.471473224917066,5.151309367783496,51.7410719664499
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.307119,2194.8799999999974,38428.71000000001,36895.672857142854,38349.01,40144.04,40516.29,35600.16,-0.6676573919378925,5.076741478239488,47.2511602199415
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042935,3073.5499999999956,38212.69,36903.1180952381,38092.97,38349.01,40144.04,31608.93,-5.967321529405567,5.605761942229398,47.57910908066789
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.449461,1653.4800000000032,38203.77714285714,36944.95476190476,35819.84,38092.97,38349.01,32509.56,-0.938362650419422,5.290690033344716,49.92579189711959
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17085,2801.720000000001,37715.147142857146,36942.997142857144,35483.72,35819.84,38092.97,33678.07,0.3281504870402685,3.201708656789687,49.502066114653516
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.873159,4498.77,36442.66714285714,36674.193333333336,35600.16,35483.72,35819.84,34663.09,-11.211269836989501,4.129887027025033,45.46761113779549
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.179762,4493.779999999999,35352.02714285715,36474.97761904762,31608.93,35600.16,35483.72,31584.45,2.8492897418546104,4.7126577554739475,48.03531361693972
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.100563,3198.0,34684.75,36289.71047619047,32509.56,31608.93,35600.16,32283.65,3.5943580903586403,5.214689998601917,40.40556490579817
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426,3011.4300000000003,34194.76714285714,36071.43904761905,33678.07,32509.56,31608.93,34700.34,2.9248113089615835,5.503835063637666,44.86749689264541
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.130356,4225.0,33589.71142857143,35821.69857142858,34663.09,33678.07,32509.56,34494.89,-8.881608650584806,6.011138603801146,36.954681287334154
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.375287,2579.0,33132.55857142857,35667.910476190475,31584.45,34663.09,33678.07,35911.73,2.2137475878161617,6.1861603633544515,42.210881072961
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.244211,2775.5499999999993,33004.01285714286,35615.72142857143,32283.65,31584.45,34663.09,35045.0,7.485801636432043,7.011369102605537,39.136771328637906
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.267819,1434.989999999998,33416.29285714286,35660.583333333336,34700.34,32283.65,31584.45,33504.69,-0.5920691267001899,5.109038353947811,33.8085486044708
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622,2374.5699999999997,33902.317142857144,35781.10333333333,34494.89,34700.34,32283.65,33786.55,4.107390978779768,5.19119406656281,39.22471494177139
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197634,2082.449999999997,34097.59285714286,35669.52952380952,35911.73,34494.89,34700.34,34669.13,-2.41350110395685,5.292585244977134,41.17078650844679
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266112,2346.5699999999997,33932.107142857145,35518.5280952381,35045.0,35911.73,34494.89,35286.51,-4.39523469824511,5.497116438294665,38.526397178486164
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.181378,1278.0400000000009,34246.69285714286,35349.69809523809,33504.69,35045.0,35911.73,33690.14,0.8412553585781524,4.010535558782947,44.353123557585775
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.578641,1628.8799999999974,34587.47571428572,35307.93714285714,33786.55,33504.69,35045.0,34220.01,2.6122229111880113,4.032815469070038,47.80435500991097
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.475789,1610.699999999997,34671.21428571428,35130.124761904764,34669.13,33786.55,33504.69,33862.12,1.7807773082278322,2.9588495885515007,49.17681789001877
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.874245,2168.229999999996,34556.25,34805.07,35286.51,34669.13,33786.55,32875.71,-4.524023486595874,3.478906684408076,56.24754971268975
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.596349,1586.8799999999974,34314.57571428571,34522.97333333333,33690.14,35286.51,34669.13,33815.81,1.5727747050027219,3.0512303389235256,55.251466800119125
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.521675,1281.3199999999997,34145.59285714286,34309.311904761904,34220.01,33690.14,35286.51,33502.87,-1.0458500742694055,2.9617029630373763,50.59467535346108
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032,1852.6399999999994,34055.73857142857,34060.87095238095,33862.12,34220.01,33690.14,34258.99,-2.913019031295161,2.6714933906554093,44.225398708470166
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.939899,1838.9300000000003,34059.91857142857,33965.44095238095,32875.71,33862.12,34220.01,33086.63,2.8595580141082877,2.906174095241067,58.36487305138523
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.175468,1257.2200000000012,33893.310000000005,33871.11476190476,33815.81,32875.71,33862.12,32729.77,-0.9254251191971874,2.6853324954146545,54.706897004343936
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.647448,1359.5299999999988,33746.521428571425,33807.24952380952,33502.87,33815.81,32875.71,32820.02,2.256881276141409,2.756527705784514,48.04554130114208
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.403762,2020.0900000000001,33660.305714285714,33877.61619047619,34258.99,33502.87,33815.81,31880.0,-3.422050679252364,2.500564692164499,44.25563887692367
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.361008,1137.75,33447.41428571429,33888.10238095238,33086.63,34258.99,33502.87,31383.87,-1.0785625492834905,2.379683997452138,35.79200520103089
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.823484,1564.0299999999988,33298.54285714286,33847.24285714286,32729.77,33086.63,34258.99,31520.07,0.2757428481776625,2.3917168466110037,39.32484430925121
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.576353,2052.25,33156.29857142857,33714.71476190476,32820.02,32729.77,33086.63,31778.56,-2.864166444749261,2.3832896589202,41.72849839273148
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.864154,1229.1800000000003,32808.87857142857,33705.16333333334,31880.0,32820.02,32729.77,30839.65,-1.5562421580928465,1.90976922956952,38.028834272685934
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.242132,791.609999999997,32525.621428571427,33668.80238095238,31383.87,31880.0,32820.02,29790.35,0.4339808952815494,1.9913120618250015,33.04933845772912
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.716186,1326.0299999999988,32171.274285714284,33529.670000000006,31520.07,31383.87,31880.0,32144.51,0.8200806660645155,1.6649160966916912,30.358644615179585
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468499,1491.5600000000013,31850.277142857143,33355.61095238096,31778.56,31520.07,31383.87,32287.83,-2.954539160994074,1.560267092015661,32.77139455186126
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.049017,1785.0699999999997,31430.360000000004,33064.11666666667,30839.65,31778.56,31520.07,33634.09,-3.4024380951145794,1.8097563519134596,24.808518672699392
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265128,3375.3899999999994,31333.85857142857,32925.9980952381,29790.35,30839.65,31778.56,34258.14,7.9024247784937,3.9552725162899125,42.03944105855905
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.092433,883.3499999999985,31392.120000000003,32868.05238095238,32144.51,29790.35,30839.65,35381.02,0.44586151725443113,3.782154684205505,47.044391442671625
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.863626,1725.6800000000003,31713.579999999998,32860.79238095238,32287.83,32144.51,29790.35,37237.6,4.169558623171632,3.9442919456934886,49.12223755038005
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.550138,1098.8600000000006,32104.73285714286,32841.22142857143,33634.09,32287.83,32144.51,39457.87,1.8554091994164246,3.9433241482715675,53.54173485781382
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.928313,1546.8799999999974,32619.37,32845.72190476191,34258.14,33634.09,32287.83,40019.56,3.277702759110679,4.006288760123187,55.08663827534025
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.512724,5344.220000000001,33533.362857142856,33014.64857142857,35381.02,34258.14,33634.09,40016.48,5.247389702162342,3.6293079220803253,67.7188794723313
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.267015,3159.6100000000006,34914.43714285714,33264.07047619048,37237.6,35381.02,34258.14,42206.37,5.962441188476175,2.526917038905809,74.77789349788831
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,2128.0,36039.444285714286,33557.281904761905,39457.87,37237.6,35381.02,41461.83,1.4235182993912021,2.0541831747420662,75.62431219239963
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.439283,1440.0,37143.53714285714,33897.31857142857,40019.56,39457.87,37237.6,39845.44,-0.007696236540322143,2.1598731322595373,81.02845480088962
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784805,4003.479999999996,38368.148571428566,34296.869047619046,40016.48,40019.56,39457.87,39147.82,5.472470342219005,2.314716125556329,86.5499544750856
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.791012,1447.8499999999985,39397.24714285714,34675.86714285714,42206.37,40016.48,40019.56,38207.05,-1.7640465171489539,2.999150132340679,82.2503376927379
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.186326,3176.989999999998,40035.02142857143,34941.88857142857,41461.83,42206.37,40016.48,39723.18,-3.8985013444896133,3.9003939527354374,74.04962757850903
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.351954,1790.010000000002,40307.909999999996,35230.51666666666,39845.44,41461.83,42206.37,40862.46,-1.7508151497385938,3.7567063461116277,75.13053515329372
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.435853,2137.970000000001,40129.221428571436,35491.339523809525,39147.82,39845.44,41461.83,42836.87,-2.40312231945482,3.10644536066459,75.62707426239993
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35243,2461.100000000006,40086.88142857143,35820.061428571425,38207.05,39147.82,39845.44,44572.54,3.96819435156599,3.483869222058998,74.31637497938523
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.755621,4017.300000000003,40207.735714285714,36247.79761904762,39723.18,38207.05,39147.82,43794.37,2.8680483284570846,3.655667029134595,75.85924244681513
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.941347,3538.5699999999997,40297.80714285715,36793.17857142857,40862.46,39723.18,38207.05,46253.4,4.831843212572129,3.5114034451316867,76.74048297320138
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.740808,2253.5899999999965,40742.194285714286,37414.72476190476,42836.87,40862.46,39723.18,45584.99,4.051813309422458,3.637221163196363,78.15188436176254
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.092698,2049.0,41306.32714285714,37986.90619047619,44572.54,42836.87,40862.46,45511.0,-1.7458506964153186,3.2106111592496545,73.40358474704988
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.884845,3675.1500000000015,42321.409999999996,38720.89428571428,43794.37,44572.54,42836.87,44399.0,5.614945482718436,3.2117834313435587,74.26610625861959
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.643421,2110.540000000001,43375.40142857143,39473.02,46253.4,43794.37,44572.54,47800.0,-1.4451045760960346,2.9824885442827016,67.9943941526266
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.901977,1402.3300000000017,44202.23285714286,40109.51952380952,45584.99,46253.4,43794.37,47068.51,-0.16231219969555788,3.0720873475008794,66.60311367338721
